nbMots,sumLongueurMot,sumB10,frequence0,frequence1,nbPrefixeSelf,isCode
9,27,158,0.2962962962962963,0.7037037037037037,13,0
9,31,88,0.3870967741935484,0.6129032258064516,8,0
3,14,62,0.6428571428571429,0.35714285714285715,1,1
5,18,38,0.5,0.5,1,0
2,8,20,0.75,0.25,0,1
1,1,0,1.0,0.0,0,1
5,19,60,0.5789473684210527,0.42105263157894735,2,0
8,26,36,0.5,0.5,6,0
9,37,184,0.5405405405405406,0.4594594594594595,6,0
4,9,8,0.5555555555555556,0.4444444444444444,3,0
2,5,4,0.4,0.6,0,1
4,14,69,0.42857142857142855,0.5714285714285714,2,1
9,32,85,0.4375,0.5625,8,0
7,34,194,0.47058823529411764,0.5294117647058824,5,0
4,21,125,0.5714285714285714,0.42857142857142855,1,1
5,26,68,0.6538461538461539,0.34615384615384615,2,1
9,35,95,0.5714285714285714,0.42857142857142855,9,0
2,5,4,0.4,0.6,0,1
10,41,201,0.36585365853658536,0.6341463414634146,9,0
9,40,202,0.55,0.45,6,0
7,24,95,0.4166666666666667,0.5833333333333334,7,0
9,29,42,0.5517241379310345,0.4482758620689655,13,0
8,35,134,0.42857142857142855,0.5714285714285714,6,0
5,25,210,0.48,0.52,3,0
8,32,138,0.53125,0.46875,8,0
1,5,22,0.4,0.6,0,1
3,13,77,0.3076923076923077,0.6923076923076923,1,1
1,5,20,0.6,0.4,0,1
7,26,66,0.4230769230769231,0.5769230769230769,2,0
2,4,2,0.5,0.5,0,1
7,18,16,0.6111111111111112,0.3888888888888889,7,0
2,6,6,0.6666666666666666,0.3333333333333333,0,1
4,17,82,0.5882352941176471,0.4117647058823529,2,1
8,27,199,0.5185185185185185,0.48148148148148145,8,0
2,9,25,0.4444444444444444,0.5555555555555556,0,1
7,25,88,0.48,0.52,6,0
5,18,60,0.5,0.5,2,0
4,17,52,0.35294117647058826,0.6470588235294118,1,1
8,36,228,0.6111111111111112,0.3888888888888889,6,0
3,18,118,0.4444444444444444,0.5555555555555556,0,1
6,21,69,0.47619047619047616,0.5238095238095238,5,0
6,36,278,0.4444444444444444,0.5555555555555556,1,1
7,27,173,0.37037037037037035,0.6296296296296297,5,0
4,8,12,0.25,0.75,4,0
6,34,187,0.5882352941176471,0.4117647058823529,1,1
2,9,60,0.3333333333333333,0.6666666666666666,0,1
2,9,10,0.7777777777777778,0.2222222222222222,0,1
3,14,47,0.35714285714285715,0.6428571428571429,0,1
5,18,36,0.5,0.5,3,0
8,33,183,0.5151515151515151,0.48484848484848486,7,0
6,20,42,0.4,0.6,4,1
10,35,140,0.5428571428571428,0.45714285714285713,12,0
6,24,103,0.625,0.375,4,0
7,31,220,0.3870967741935484,0.6129032258064516,5,0
1,5,3,0.6,0.4,0,1
5,14,17,0.5714285714285714,0.42857142857142855,9,1
1,1,1,0.0,1.0,0,1
2,6,13,0.16666666666666666,0.8333333333333334,0,1
10,36,144,0.3888888888888889,0.6111111111111112,12,0
2,13,106,0.6153846153846154,0.38461538461538464,0,1
9,31,89,0.3548387096774194,0.6451612903225806,11,0
7,29,86,0.5517241379310345,0.4482758620689655,5,1
8,33,29,0.6666666666666666,0.3333333333333333,5,0
1,4,0,1.0,0.0,0,1
3,14,108,0.5714285714285714,0.42857142857142855,2,1
7,33,234,0.48484848484848486,0.5151515151515151,1,1
5,18,113,0.6111111111111112,0.3888888888888889,4,0
1,5,27,0.2,0.8,0,1
5,20,27,0.75,0.25,3,0
7,20,26,0.55,0.45,7,0
4,9,18,0.3333333333333333,0.6666666666666666,2,0
3,9,26,0.5555555555555556,0.4444444444444444,1,0
3,9,3,0.7777777777777778,0.2222222222222222,0,1
4,10,23,0.6,0.4,2,1
4,17,132,0.47058823529411764,0.5294117647058824,2,0
3,12,49,0.5833333333333334,0.4166666666666667,1,1
10,39,115,0.5128205128205128,0.48717948717948717,13,0
1,6,37,0.5,0.5,0,1
3,9,19,0.5555555555555556,0.4444444444444444,1,1
6,30,135,0.5,0.5,1,0
8,35,227,0.6,0.4,6,0
3,8,32,0.25,0.75,1,1
8,22,135,0.3181818181818182,0.6818181818181818,13,0
10,39,35,0.717948717948718,0.28205128205128205,10,0
8,22,42,0.5,0.5,10,0
1,1,1,0.0,1.0,0,1
4,11,43,0.36363636363636365,0.6363636363636364,2,0
10,51,326,0.43137254901960786,0.5686274509803921,6,1
2,9,38,0.6666666666666666,0.3333333333333333,0,1
8,43,315,0.46511627906976744,0.5348837209302325,1,1
6,24,59,0.4583333333333333,0.5416666666666666,3,0
8,33,144,0.45454545454545453,0.5454545454545454,8,0
10,37,84,0.4864864864864865,0.5135135135135135,10,0
4,18,138,0.3888888888888889,0.6111111111111112,1,1
1,3,2,0.6666666666666666,0.3333333333333333,0,1
6,24,84,0.4583333333333333,0.5416666666666666,4,0
3,14,36,0.5,0.5,1,1
5,25,89,0.56,0.44,1,0
4,20,138,0.5,0.5,0,1
6,24,84,0.4583333333333333,0.5416666666666666,0,1
4,15,66,0.6,0.4,2,0
8,23,85,0.34782608695652173,0.6521739130434783,9,0
3,16,85,0.5625,0.4375,0,1
6,29,88,0.5862068965517241,0.41379310344827586,2,1
2,3,4,0.0,1.0,1,0
7,34,258,0.4411764705882353,0.5588235294117647,3,0
8,25,69,0.64,0.36,8,0
5,14,38,0.5,0.5,5,0
6,27,157,0.37037037037037035,0.6296296296296297,1,0
4,18,95,0.6666666666666666,0.3333333333333333,1,1
9,36,332,0.3333333333333333,0.6666666666666666,9,0
4,13,10,0.5384615384615384,0.46153846153846156,2,1
2,5,7,0.4,0.6,0,1
6,30,201,0.5333333333333333,0.4666666666666667,2,1
6,30,246,0.5,0.5,3,1
7,27,55,0.5925925925925926,0.4074074074074074,5,0
4,9,15,0.5555555555555556,0.4444444444444444,4,0
4,20,59,0.6,0.4,0,1
2,3,4,0.0,1.0,1,0
9,38,110,0.6578947368421053,0.34210526315789475,5,0
4,19,81,0.47368421052631576,0.5263157894736842,2,1
4,20,58,0.6,0.4,2,1
10,40,315,0.425,0.575,9,0
6,27,111,0.5185185185185185,0.48148148148148145,2,0
1,4,13,0.25,0.75,0,1
1,1,1,0.0,1.0,0,1
1,4,12,0.5,0.5,0,1
8,31,50,0.6451612903225806,0.3548387096774194,7,0
10,33,65,0.36363636363636365,0.6363636363636364,13,0
7,26,112,0.5384615384615384,0.46153846153846156,7,0
5,18,68,0.4444444444444444,0.5555555555555556,2,0
8,33,247,0.42424242424242425,0.5757575757575758,8,0
3,14,124,0.6428571428571429,0.35714285714285715,1,0
1,5,18,0.6,0.4,0,1
4,22,147,0.36363636363636365,0.6363636363636364,1,1
1,3,5,0.3333333333333333,0.6666666666666666,0,1
1,5,14,0.4,0.6,0,1
3,10,19,0.3,0.7,1,1
1,3,3,0.3333333333333333,0.6666666666666666,0,1
1,2,3,0.0,1.0,0,1
6,15,45,0.4,0.6,9,0
8,31,126,0.3870967741935484,0.6129032258064516,6,0
2,8,30,0.25,0.75,0,1
7,23,39,0.34782608695652173,0.6521739130434783,5,0
6,22,86,0.4090909090909091,0.5909090909090909,4,0
1,2,2,0.5,0.5,0,1
2,8,61,0.25,0.75,0,1
7,36,138,0.5,0.5,5,0
2,7,57,0.42857142857142855,0.5714285714285714,0,1
10,34,78,0.5882352941176471,0.4117647058823529,13,0
2,8,28,0.375,0.625,0,1
1,5,9,0.6,0.4,0,1
5,22,98,0.2727272727272727,0.7272727272727273,3,1
5,17,61,0.5294117647058824,0.47058823529411764,3,0
10,38,284,0.34210526315789475,0.6578947368421053,13,0
8,31,65,0.6774193548387096,0.3225806451612903,3,0
7,28,98,0.39285714285714285,0.6071428571428571,2,0
5,23,160,0.43478260869565216,0.5652173913043478,2,1
10,48,199,0.5625,0.4375,1,0
4,20,103,0.55,0.45,1,0
5,28,119,0.32142857142857145,0.6785714285714286,0,1
9,31,81,0.4838709677419355,0.5161290322580645,7,0
10,48,285,0.5,0.5,9,0
1,3,6,0.3333333333333333,0.6666666666666666,0,1
3,10,40,0.1,0.9,2,0
5,17,28,0.5882352941176471,0.4117647058823529,4,1
8,28,110,0.5714285714285714,0.42857142857142855,10,0
3,15,106,0.5333333333333333,0.4666666666666667,1,1
6,25,110,0.48,0.52,2,0
4,24,119,0.5,0.5,0,1
4,21,111,0.42857142857142855,0.5714285714285714,0,1
8,32,91,0.5625,0.4375,6,1
3,16,174,0.25,0.75,0,1
4,15,44,0.4,0.6,2,0
1,5,18,0.6,0.4,0,1
9,39,212,0.358974358974359,0.6410256410256411,4,0
3,14,34,0.5714285714285714,0.42857142857142855,1,1
10,35,151,0.45714285714285713,0.5428571428571428,14,0
5,20,157,0.35,0.65,0,1
3,14,103,0.5,0.5,1,1
9,35,187,0.45714285714285713,0.5428571428571428,8,0
9,35,91,0.6285714285714286,0.37142857142857144,14,0
1,6,29,0.3333333333333333,0.6666666666666666,0,1
8,31,103,0.4838709677419355,0.5161290322580645,4,0
2,3,2,0.6666666666666666,0.3333333333333333,0,1
1,4,12,0.5,0.5,0,1
7,16,19,0.5,0.5,9,0
3,13,34,0.3076923076923077,0.6923076923076923,1,0
2,14,184,0.42857142857142855,0.5714285714285714,0,1
1,1,0,1.0,0.0,0,1
8,30,66,0.5333333333333333,0.4666666666666667,6,0
7,26,132,0.5,0.5,5,0
7,23,50,0.4782608695652174,0.5217391304347826,4,0
7,29,107,0.4482758620689655,0.5517241379310345,4,0
2,9,21,0.5555555555555556,0.4444444444444444,0,1
3,7,6,0.7142857142857143,0.2857142857142857,1,0
9,23,31,0.5652173913043478,0.43478260869565216,12,0
2,10,39,0.6,0.4,0,1
1,2,3,0.0,1.0,0,1
6,35,102,0.5142857142857142,0.4857142857142857,0,1
4,20,43,0.6,0.4,0,1
8,33,195,0.45454545454545453,0.5454545454545454,10,0
8,26,43,0.5769230769230769,0.4230769230769231,7,0
9,27,48,0.5925925925925926,0.4074074074074074,13,0
1,2,1,0.5,0.5,0,1
10,45,161,0.6666666666666666,0.3333333333333333,7,0
6,22,43,0.5909090909090909,0.4090909090909091,6,0
10,41,259,0.4146341463414634,0.5853658536585366,13,0
7,20,82,0.3,0.7,12,0
9,40,74,0.65,0.35,5,0
5,25,206,0.52,0.48,1,1
7,32,240,0.40625,0.59375,2,0
2,9,36,0.7777777777777778,0.2222222222222222,0,1
1,4,9,0.5,0.5,0,1
5,22,151,0.4090909090909091,0.5909090909090909,2,1
9,33,106,0.45454545454545453,0.5454545454545454,9,0
7,25,60,0.64,0.36,5,0
6,25,59,0.48,0.52,4,0
6,19,36,0.5789473684210527,0.42105263157894735,10,0
4,13,11,0.5384615384615384,0.46153846153846156,1,0
1,4,1,0.75,0.25,0,1
1,3,6,0.3333333333333333,0.6666666666666666,0,1
2,7,25,0.5714285714285714,0.42857142857142855,0,1
1,1,0,1.0,0.0,0,1
5,17,34,0.6470588235294118,0.35294117647058826,6,0
4,19,47,0.631578947368421,0.3684210526315789,1,1
10,36,121,0.3333333333333333,0.6666666666666666,9,0
6,15,25,0.3333333333333333,0.6666666666666666,5,0
2,7,17,0.2857142857142857,0.7142857142857143,0,1
8,19,20,0.5789473684210527,0.42105263157894735,12,0
8,36,162,0.6111111111111112,0.3888888888888889,8,0
4,11,12,0.7272727272727273,0.2727272727272727,4,0
10,43,256,0.46511627906976744,0.5348837209302325,10,0
4,15,39,0.6,0.4,1,1
3,17,221,0.47058823529411764,0.5294117647058824,0,1
9,36,162,0.5277777777777778,0.4722222222222222,15,0
10,39,317,0.4358974358974359,0.5641025641025641,11,0
9,37,61,0.5945945945945946,0.40540540540540543,6,0
8,35,109,0.6,0.4,5,0
9,33,38,0.6363636363636364,0.36363636363636365,11,0
6,21,61,0.3333333333333333,0.6666666666666666,2,0
8,35,121,0.5714285714285714,0.42857142857142855,5,0
3,11,50,0.36363636363636365,0.6363636363636364,0,1
9,27,72,0.4074074074074074,0.5925925925925926,17,0
9,47,369,0.425531914893617,0.574468085106383,5,0
10,43,229,0.5348837209302325,0.46511627906976744,10,0
1,3,2,0.6666666666666666,0.3333333333333333,0,1
4,11,96,0.36363636363636365,0.6363636363636364,2,0
5,21,97,0.47619047619047616,0.5238095238095238,3,0
3,12,62,0.5833333333333334,0.4166666666666667,0,1
6,19,40,0.5263157894736842,0.47368421052631576,4,0
4,17,71,0.4117647058823529,0.5882352941176471,2,1
8,39,248,0.5128205128205128,0.48717948717948717,3,0
5,18,78,0.5555555555555556,0.4444444444444444,2,0
9,26,101,0.5769230769230769,0.4230769230769231,17,0
7,25,57,0.6,0.4,5,0
5,22,142,0.4090909090909091,0.5909090909090909,3,1
5,18,90,0.3333333333333333,0.6666666666666666,4,0
7,37,122,0.5135135135135135,0.4864864864864865,1,1
8,48,264,0.5416666666666666,0.4583333333333333,2,1
4,19,110,0.5789473684210527,0.42105263157894735,2,1
8,31,138,0.5806451612903226,0.41935483870967744,11,0
3,14,79,0.6428571428571429,0.35714285714285715,1,1
3,11,41,0.5454545454545454,0.45454545454545453,1,1
1,6,63,0.0,1.0,0,1
1,6,62,0.16666666666666666,0.8333333333333334,0,1
7,26,153,0.5769230769230769,0.4230769230769231,4,0
6,14,18,0.35714285714285715,0.6428571428571429,3,0
9,42,201,0.5714285714285714,0.42857142857142855,5,0
9,24,63,0.4583333333333333,0.5416666666666666,13,0
9,32,144,0.53125,0.46875,12,0
9,40,289,0.45,0.55,4,0
5,24,113,0.5,0.5,0,1
1,3,5,0.3333333333333333,0.6666666666666666,0,1
6,19,46,0.3157894736842105,0.6842105263157895,5,0
8,33,82,0.36363636363636365,0.6363636363636364,7,0
1,3,6,0.3333333333333333,0.6666666666666666,0,1
10,32,155,0.53125,0.46875,16,0
3,14,74,0.7142857142857143,0.2857142857142857,1,1
1,3,3,0.3333333333333333,0.6666666666666666,0,1
5,22,43,0.5454545454545454,0.45454545454545453,1,1
8,23,66,0.5217391304347826,0.4782608695652174,14,0
1,2,1,0.5,0.5,0,1
5,28,229,0.5357142857142857,0.4642857142857143,1,1
3,11,20,0.5454545454545454,0.45454545454545453,1,1
3,5,0,1.0,0.0,4,0
8,29,202,0.3793103448275862,0.6206896551724138,9,0
3,18,86,0.4444444444444444,0.5555555555555556,0,1
7,24,80,0.3333333333333333,0.6666666666666666,7,0
5,28,292,0.35714285714285715,0.6428571428571429,2,1
4,21,102,0.7619047619047619,0.23809523809523808,1,1
4,15,28,0.6,0.4,1,0
5,16,40,0.375,0.625,2,0
2,6,24,0.16666666666666666,0.8333333333333334,1,1
9,45,231,0.5777777777777777,0.4222222222222222,2,0
2,9,30,0.5555555555555556,0.4444444444444444,1,1
1,2,3,0.0,1.0,0,1
6,27,113,0.4074074074074074,0.5925925925925926,3,0
2,6,10,0.6666666666666666,0.3333333333333333,1,1
6,18,21,0.6111111111111112,0.3888888888888889,3,0
4,12,9,0.5833333333333334,0.4166666666666667,2,0
5,21,82,0.42857142857142855,0.5714285714285714,3,0
10,34,68,0.5882352941176471,0.4117647058823529,20,0
3,20,123,0.7,0.3,0,1
10,48,274,0.5,0.5,7,0
9,29,142,0.6206896551724138,0.3793103448275862,15,0
10,42,254,0.6428571428571429,0.35714285714285715,11,0
8,28,61,0.42857142857142855,0.5714285714285714,6,0
6,30,158,0.6333333333333333,0.36666666666666664,4,0
7,36,398,0.4444444444444444,0.5555555555555556,9,0
10,46,282,0.43478260869565216,0.5652173913043478,12,0
8,28,99,0.35714285714285715,0.6428571428571429,10,0
8,36,173,0.3055555555555556,0.6944444444444444,2,0
4,15,13,0.6666666666666666,0.3333333333333333,0,1
2,9,31,0.4444444444444444,0.5555555555555556,0,1
10,49,168,0.5714285714285714,0.42857142857142855,8,0
9,33,264,0.45454545454545453,0.5454545454545454,10,0
6,33,139,0.5757575757575758,0.42424242424242425,2,1
9,30,160,0.3333333333333333,0.6666666666666666,19,0
10,41,127,0.4634146341463415,0.5365853658536586,10,0
8,31,153,0.6129032258064516,0.3870967741935484,5,0
6,31,83,0.6129032258064516,0.3870967741935484,3,1
10,37,94,0.5945945945945946,0.40540540540540543,7,0
3,10,39,0.4,0.6,1,0
3,14,54,0.6428571428571429,0.35714285714285715,2,1
1,2,0,1.0,0.0,0,1
8,37,158,0.6216216216216216,0.3783783783783784,3,0
5,28,168,0.5,0.5,0,1
5,16,51,0.5625,0.4375,3,0
2,12,72,0.3333333333333333,0.6666666666666666,0,1
7,25,37,0.6,0.4,4,0
4,18,187,0.4444444444444444,0.5555555555555556,2,1
7,33,123,0.5454545454545454,0.45454545454545453,2,1
6,23,123,0.5217391304347826,0.4782608695652174,7,0
9,36,286,0.5555555555555556,0.4444444444444444,9,0
10,32,81,0.53125,0.46875,14,0
3,15,30,0.7333333333333333,0.26666666666666666,0,1
10,50,187,0.44,0.56,5,0
3,15,77,0.3333333333333333,0.6666666666666666,0,1
8,25,33,0.48,0.52,6,0
10,42,275,0.35714285714285715,0.6428571428571429,13,0
7,35,77,0.6,0.4,4,1
2,8,8,0.5,0.5,0,1
3,9,6,0.5555555555555556,0.4444444444444444,1,0
4,10,16,0.4,0.6,4,1
2,8,13,0.375,0.625,0,1
1,2,2,0.5,0.5,0,1
9,39,163,0.46153846153846156,0.5384615384615384,6,0
6,22,62,0.5454545454545454,0.45454545454545453,3,0
5,22,48,0.45454545454545453,0.5454545454545454,0,1
6,24,58,0.625,0.375,1,0
2,6,10,0.6666666666666666,0.3333333333333333,1,1
1,1,0,1.0,0.0,0,1
1,4,3,0.5,0.5,0,1
1,6,9,0.6666666666666666,0.3333333333333333,0,1
7,34,249,0.4117647058823529,0.5882352941176471,2,0
6,23,98,0.5217391304347826,0.4782608695652174,4,0
8,29,121,0.5517241379310345,0.4482758620689655,5,0
4,20,148,0.25,0.75,2,0
4,14,25,0.35714285714285715,0.6428571428571429,2,0
10,36,119,0.6111111111111112,0.3888888888888889,13,0
9,34,142,0.6470588235294118,0.35294117647058826,7,0
5,18,60,0.5,0.5,1,1
3,12,39,0.5,0.5,0,1
5,19,85,0.5263157894736842,0.47368421052631576,2,0
3,7,18,0.14285714285714285,0.8571428571428571,1,0
8,31,82,0.5806451612903226,0.41935483870967744,4,0
7,27,77,0.5925925925925926,0.4074074074074074,7,0
3,12,127,0.3333333333333333,0.6666666666666666,2,1
10,44,260,0.38636363636363635,0.6136363636363636,6,0
1,7,19,0.5714285714285714,0.42857142857142855,0,1
4,21,220,0.47619047619047616,0.5238095238095238,0,1
5,19,68,0.47368421052631576,0.5263157894736842,0,1
6,13,13,0.6153846153846154,0.38461538461538464,4,0
4,9,15,0.5555555555555556,0.4444444444444444,2,1
10,30,64,0.4666666666666667,0.5333333333333333,21,0
10,41,106,0.5121951219512195,0.4878048780487805,9,0
8,39,198,0.5384615384615384,0.46153846153846156,4,0
3,10,13,0.6,0.4,1,1
9,36,135,0.5555555555555556,0.4444444444444444,8,0
8,35,131,0.6,0.4,3,0
4,16,95,0.4375,0.5625,4,0
3,12,13,0.5833333333333334,0.4166666666666667,0,1
10,36,174,0.5,0.5,16,0
1,6,32,0.8333333333333334,0.16666666666666666,0,1
5,23,118,0.43478260869565216,0.5652173913043478,5,0
2,3,1,0.6666666666666666,0.3333333333333333,0,1
7,24,56,0.5833333333333334,0.4166666666666667,5,0
4,19,79,0.6842105263157895,0.3157894736842105,1,1
1,5,27,0.2,0.8,0,1
10,36,139,0.4722222222222222,0.5277777777777778,14,0
1,4,0,1.0,0.0,0,1
8,41,234,0.5365853658536586,0.4634146341463415,6,0
9,39,234,0.48717948717948717,0.5128205128205128,4,0
5,17,31,0.5882352941176471,0.4117647058823529,2,0
4,18,45,0.6111111111111112,0.3888888888888889,0,1
10,37,92,0.5405405405405406,0.4594594594594595,14,0
2,11,44,0.7272727272727273,0.2727272727272727,0,1
4,17,102,0.4117647058823529,0.5882352941176471,0,1
4,25,332,0.32,0.68,1,1
7,33,199,0.5757575757575758,0.42424242424242425,4,0
9,28,69,0.4642857142857143,0.5357142857142857,11,0
8,32,120,0.53125,0.46875,3,0
9,37,128,0.5675675675675675,0.43243243243243246,8,0
7,33,173,0.5757575757575758,0.42424242424242425,2,0
3,10,30,0.3,0.7,1,1
10,42,139,0.5,0.5,11,0
2,8,54,0.5,0.5,1,1
8,27,44,0.5925925925925926,0.4074074074074074,7,0
6,26,108,0.4230769230769231,0.5769230769230769,2,0
9,31,68,0.5483870967741935,0.45161290322580644,10,0
8,40,238,0.5,0.5,7,0
2,10,32,0.6,0.4,0,1
5,24,156,0.5833333333333334,0.4166666666666667,1,0
1,2,1,0.5,0.5,0,1
9,38,197,0.5,0.5,6,0
10,39,133,0.41025641025641024,0.5897435897435898,5,0
4,27,327,0.37037037037037035,0.6296296296296297,0,1
4,14,42,0.5,0.5,1,1
7,27,43,0.5555555555555556,0.4444444444444444,3,0
7,22,66,0.4090909090909091,0.5909090909090909,6,0
2,3,2,0.6666666666666666,0.3333333333333333,0,1
6,32,160,0.40625,0.59375,0,1
9,26,121,0.46153846153846156,0.5384615384615384,14,0
7,31,80,0.5483870967741935,0.45161290322580644,7,0
8,34,195,0.5294117647058824,0.47058823529411764,3,0
6,15,127,0.2,0.8,11,0
5,11,24,0.36363636363636365,0.6363636363636364,7,0
1,4,8,0.75,0.25,0,1
2,5,3,0.6,0.4,1,1
3,13,51,0.6153846153846154,0.38461538461538464,1,1
6,21,121,0.2857142857142857,0.7142857142857143,8,0
6,21,17,0.6190476190476191,0.38095238095238093,1,0
1,7,98,0.5714285714285714,0.42857142857142855,0,1
3,9,9,0.5555555555555556,0.4444444444444444,0,1
8,32,164,0.65625,0.34375,5,0
3,9,5,0.7777777777777778,0.2222222222222222,1,0
9,41,134,0.5853658536585366,0.4146341463414634,5,0
10,36,196,0.3611111111111111,0.6388888888888888,13,0
7,32,89,0.46875,0.53125,2,0
5,15,17,0.4666666666666667,0.5333333333333333,2,1
8,29,80,0.5517241379310345,0.4482758620689655,5,0
6,21,70,0.5238095238095238,0.47619047619047616,4,1
5,17,9,0.7058823529411765,0.29411764705882354,2,0
5,27,217,0.48148148148148145,0.5185185185185185,1,1
3,12,73,0.75,0.25,1,1
8,36,142,0.4722222222222222,0.5277777777777778,5,0
3,11,32,0.45454545454545453,0.5454545454545454,1,1
5,16,43,0.5625,0.4375,2,1
5,23,61,0.6086956521739131,0.391304347826087,2,0
10,36,50,0.5833333333333334,0.4166666666666667,8,0
3,14,53,0.5,0.5,0,1
7,23,77,0.4782608695652174,0.5217391304347826,7,0
5,14,32,0.42857142857142855,0.5714285714285714,7,0
10,37,131,0.4594594594594595,0.5405405405405406,23,0
3,13,65,0.38461538461538464,0.6153846153846154,0,1
9,20,41,0.55,0.45,20,0
9,43,237,0.5348837209302325,0.46511627906976744,4,0
10,44,116,0.5681818181818182,0.4318181818181818,9,0
1,1,1,0.0,1.0,0,1
9,44,183,0.4772727272727273,0.5227272727272727,4,1
10,42,273,0.47619047619047616,0.5238095238095238,16,0
2,8,23,0.375,0.625,0,1
5,23,64,0.43478260869565216,0.5652173913043478,1,1
4,18,47,0.6111111111111112,0.3888888888888889,1,1
4,11,13,0.5454545454545454,0.45454545454545453,1,1
10,48,259,0.4791666666666667,0.5208333333333334,7,0
9,47,290,0.5531914893617021,0.44680851063829785,2,1
2,7,7,0.5714285714285714,0.42857142857142855,0,1
3,9,5,0.7777777777777778,0.2222222222222222,1,0
8,34,178,0.5294117647058824,0.47058823529411764,0,1
10,45,239,0.5333333333333333,0.4666666666666667,4,0
5,25,83,0.56,0.44,0,1
2,2,1,0.5,0.5,0,1
2,6,1,0.8333333333333334,0.16666666666666666,0,1
1,3,4,0.6666666666666666,0.3333333333333333,0,1
4,17,76,0.7058823529411765,0.29411764705882354,1,0
4,11,8,0.6363636363636364,0.36363636363636365,1,1
3,13,69,0.46153846153846156,0.5384615384615384,0,1
4,10,17,0.8,0.2,4,0
7,25,107,0.52,0.48,6,0
4,11,12,0.6363636363636364,0.36363636363636365,1,1
6,26,95,0.6153846153846154,0.38461538461538464,4,0
4,18,89,0.7222222222222222,0.2777777777777778,1,0
3,10,122,0.5,0.5,0,1
10,35,55,0.5714285714285714,0.42857142857142855,6,0
9,37,108,0.6216216216216216,0.3783783783783784,10,0
1,3,4,0.6666666666666666,0.3333333333333333,0,1
7,33,168,0.42424242424242425,0.5757575757575758,3,0
7,25,152,0.4,0.6,6,0
9,30,125,0.4666666666666667,0.5333333333333333,11,0
7,29,80,0.5862068965517241,0.41379310344827586,8,0
1,4,0,1.0,0.0,0,1
6,21,152,0.23809523809523808,0.7619047619047619,8,0
10,29,54,0.4482758620689655,0.5517241379310345,14,0
5,25,177,0.48,0.52,3,0
8,24,116,0.5,0.5,14,0
9,37,163,0.4594594594594595,0.5405405405405406,6,0
1,4,14,0.25,0.75,0,1
5,23,133,0.34782608695652173,0.6521739130434783,2,1
1,3,5,0.3333333333333333,0.6666666666666666,0,1
9,33,135,0.5757575757575758,0.42424242424242425,12,0
3,11,119,0.45454545454545453,0.5454545454545454,0,1
6,24,115,0.7083333333333334,0.2916666666666667,6,0
3,7,10,0.2857142857142857,0.7142857142857143,1,1
8,30,197,0.5333333333333333,0.4666666666666667,10,0
5,22,75,0.5454545454545454,0.45454545454545453,7,0
4,14,61,0.5714285714285714,0.42857142857142855,1,1
4,12,28,0.5,0.5,4,1
1,5,27,0.2,0.8,0,1
1,5,22,0.4,0.6,0,1
1,6,43,0.3333333333333333,0.6666666666666666,0,1
2,11,102,0.6363636363636364,0.36363636363636365,0,1
8,44,251,0.5454545454545454,0.45454545454545453,3,0
2,8,80,0.75,0.25,0,1
2,10,21,0.6,0.4,0,1
9,34,167,0.38235294117647056,0.6176470588235294,18,0
4,10,21,0.4,0.6,2,0
7,37,297,0.40540540540540543,0.5945945945945946,7,1
7,27,21,0.7407407407407407,0.25925925925925924,7,0
10,41,162,0.4634146341463415,0.5365853658536586,9,0
10,39,187,0.5897435897435898,0.41025641025641024,13,0
3,11,44,0.7272727272727273,0.2727272727272727,1,1
5,17,124,0.35294117647058826,0.6470588235294118,6,0
8,33,229,0.42424242424242425,0.5757575757575758,7,0
10,34,182,0.35294117647058826,0.6470588235294118,20,0
10,35,128,0.37142857142857144,0.6285714285714286,10,0
7,32,133,0.6875,0.3125,10,0
2,8,6,0.625,0.375,0,1
5,14,18,0.5714285714285714,0.42857142857142855,4,1
7,25,82,0.64,0.36,9,0
6,26,76,0.5769230769230769,0.4230769230769231,2,1
10,34,164,0.47058823529411764,0.5294117647058824,14,0
5,16,40,0.4375,0.5625,3,1
7,23,90,0.4782608695652174,0.5217391304347826,9,0
5,19,84,0.5789473684210527,0.42105263157894735,6,1
8,24,108,0.5833333333333334,0.4166666666666667,9,0
4,22,308,0.3181818181818182,0.6818181818181818,0,1
5,16,23,0.5,0.5,3,0
6,18,57,0.5555555555555556,0.4444444444444444,3,0
5,21,55,0.6666666666666666,0.3333333333333333,2,1
4,8,8,0.5,0.5,4,1
3,16,60,0.375,0.625,1,1
9,34,81,0.5,0.5,8,0
6,27,177,0.3333333333333333,0.6666666666666666,3,0
2,7,6,0.5714285714285714,0.42857142857142855,0,1
4,15,21,0.5333333333333333,0.4666666666666667,1,1
8,39,125,0.5128205128205128,0.48717948717948717,6,0
3,20,140,0.55,0.45,0,1
8,37,70,0.6216216216216216,0.3783783783783784,4,0
10,40,164,0.5,0.5,4,0
2,12,76,0.5,0.5,0,1
4,22,142,0.45454545454545453,0.5454545454545454,0,1
6,21,62,0.5714285714285714,0.42857142857142855,1,0
8,39,170,0.48717948717948717,0.5128205128205128,2,0
7,34,95,0.6470588235294118,0.35294117647058826,2,0
10,37,126,0.5405405405405406,0.4594594594594595,16,0
6,25,123,0.24,0.76,3,0
10,47,271,0.44680851063829785,0.5531914893617021,3,0
1,5,20,0.6,0.4,0,1
6,27,106,0.5925925925925926,0.4074074074074074,3,0
